Player ID,Player Name,Team
7790,Darko Churlinov,VfB Stuttgart
7791,Sebastiaan Bornauw,Wolfsburg
7792,Lasse Sobiech,FC Cologne
7793,Matthias Bader,FC Cologne
7794,Jamilu Collins,Paderborn
7795,Kai Pröger,Paderborn
7796,Klaus Gjasula,Paderborn
7797,Sebastian Vasiliadis,Arminia Bielefeld
7798,Christopher Antwi-Adjei,Bochum
7799,Sven Michel,Union Berlin
7800,Streli Mamba,Paderborn
7801,Cauly Oliveira Souza,Paderborn
7802,Ben Zolinski,Paderborn
7804,Laurent Jans,Paderborn
7805,Khiry Shelton,Paderborn
7807,Luca Kilian,FC Cologne
7808,Marek Suchy,Augsburg
7809,Mads Pedersen,Augsburg
7810,Ruben Vargas,Augsburg
7811,Lino Tempelmann,Freiburg
7812,Niclas Thiede,Freiburg
7813,Jeremiah St. Juste,Mainz 05
7814,Taiwo Awoniyi,Nottingham Forest
7815,Christian Groß,Werder Bremen
7817,Zack Steffen,Manchester City
7818,Florian Kastenmeier,Fortuna Duesseldorf
7819,Kelvin Ofori,Fortuna Duesseldorf
7822,Dennis Srbeny,Paderborn
7823,Jack Stacey,Bournemouth
7824,Gabriel Fernández,Celta Vigo
7825,Iker Losada,Celta Vigo
7826,Joseph Aidoo,Celta Vigo
7827,Sergio Bermejo,Celta Vigo
7828,Jorge Sáenz,Celta Vigo
7829,Eder Militão,Real Madrid
7830,Cristian Benavente Bristol,Nantes
7831,Stefan Lainer,Borussia M.Gladbach
7832,Keanan Bennetts,Borussia M.Gladbach
7833,Münir Mercan,Schalke 04
7834,Manu Vallejo,Girona
7835,Aritz Arambarri,Real Sociedad
7836,Manolo Reina,Mallorca
7837,Joan Sastre,Mallorca
7838,Martin Valjent,Mallorca
7839,Lumor Agbenyenu,Mallorca
7840,Iddrisu Baba,Mallorca
7841,Dani Rodríguez,Mallorca
7842,Aleix Febas,Mallorca
7843,Lago Junior,Mallorca
7844,Xisco Campos,Mallorca
7845,Aleksander Sedlar,Mallorca
7846,Miquel Parera,Mallorca
7847,Fran Gámez,Mallorca
7850,Henry Onyekuru,Monaco
7851,Mathieu Goncalves,Toulouse
7852,Sidy Sarr,Nimes
7853,Vlatko Stojanovski,Nimes
7854,Ibrahim Cisse,Nice
7856,Aridane Hernández,Osasuna
7857,Jon Moncayola,Osasuna
7858,Juan Villar,Osasuna
7859,Sergio Herrera,Osasuna
7860,Domingos Duarte,Getafe
7861,Germán Sánchez,Granada
7862,Yan Eteki,Granada
7863,Antonio Puertas,Granada
7864,Carlos Neva,Granada
7865,Kirill Folmer,FK Akhmat
7866,Dejan Joveljic,Eintracht Frankfurt
7867,Robert Skov,Hoffenheim
7868,Diadie Samassékou,Hoffenheim
7869,Philipp Pentke,Hoffenheim
7870,Luis Rioja,Alaves
7871,Borja Sainz,Alaves
7872,Hernâni,Levante
7874,Nikolay Titkov,FC Orenburg
7875,Christopher Trimmel,Union Berlin
7876,Christopher Lenz,Eintracht Frankfurt
7877,Robert Andrich,Bayer Leverkusen
7878,Suleiman Abdullahi,Union Berlin
7879,Marius Bülter,Schalke 04
7880,Sebastian Andersson,FC Cologne
7881,Sebastian Polter,Schalke 04
7882,Sheraldo Becker,Union Berlin
7883,Marcus Ingvartsen,Mainz 05
7884,Ken Reichel,Union Berlin
7885,Joshua Mees,Union Berlin
7886,Matías Vargas,Espanyol
7887,Luuk de Jong,Barcelona
7888,Nemanja Gudelj,Sevilla
7889,Dani Martín,Real Betis
7891,Renan Lodi,Nottingham Forest
7892,João Félix,Chelsea
7893,Héctor Herrera,Atletico Madrid
7894,Ivan Saponjic,Cadiz
7895,Vladislav Torop,CSKA Moscow
7896,José Antonio Martínez,Granada
7897,Louis Schaub,FC Cologne
7898,Dmitrii Merenchukov,FC Tambov
7899,Daley Sinkgraven,Bayer Leverkusen
7900,Sargis Adamyan,FC Cologne
7901,Giacomo Ricci,Parma Calcio 1913
7902,Matthijs de Ligt,Bayern Munich
7903,Markus Schubert,Schalke 04
7904,Caoimhin Kelleher,Liverpool
7905,Fede San Emeterio,Cadiz
7907,Gaëtan Belaud,Brest
7908,Marshall Munetsi,Reims
7909,Gaetano Castrovilli,Fiorentina
7910,Szymon Zurkowski,Spezia
7911,Aleksa Terzic,Fiorentina
7912,Eljif Elmas,Napoli
7913,Lamine Fomba,Nimes
7915,Adrien Lebeau,Strasbourg
7916,Pol Lozano,Espanyol
7917,Marc Pedraza,Mallorca
7918,Daishawn Redan,Hertha Berlin
7919,Léo Duarte,AC Milan
7921,Felipe,Nottingham Forest
7922,Ziga Skoflek,FC Orenburg
7923,Pawel Dawidowicz,Verona
7924,Amir Rrahmani,Napoli
7925,Liam Henderson,Empoli
7926,Gennaro Tutino,Verona
7927,Sofyan Amrabat,Fiorentina
7929,Alan Empereur,Verona
7930,Alessandro Berardi,Verona
7931,Takehiro Tomiyasu,Arsenal
7932,Stefano Denswil,Bologna
7933,Jerdy Schouten,Bologna
7934,Andreas Skov Olsen,Bologna
7935,Lasse Schöne,Genoa
7936,Filip Jagiello,Genoa
7937,Julian Chabot,FC Cologne
7938,Tommaso Augello,Sampdoria
7939,Morten Thorsby,Union Berlin
7940,Denis Vavro,Lazio
7941,André Anderson,Lazio
7942,Bobby Adekanye,Cadiz
7943,Igor Julio,Fiorentina
7944,Gabriel Strefezza,Lecce
7945,Karlo Letica,Sampdoria
7947,Ruslan Malinovskiy,Marseille
7950,Mert Müldür,Sassuolo
7951,Alessandro Tripaldelli,Cagliari
7952,Simone Pinna,Cagliari
7953,Nahitan Nández,Cagliari
7954,Daniele Ragatzu,Cagliari
7955,Jesse Joronen,Brescia
7956,Andrea Cistana,Brescia
7957,Dimitri Bisoli,Brescia
7958,Sandro Tonali,AC Milan
7959,Nikolas Spalek,Brescia
7960,Florian Aye,Brescia
7961,Alfredo Donnarumma,Brescia
7962,Jaromir Zmrhal,Brescia
7963,Massimiliano Mangraviti,Brescia
7964,Enrico Alfonso,Brescia
7965,Luca Tremolada,Brescia
7966,Felipe Curcio,Brescia
7967,Anssumane Fati,Barcelona
7968,Nicolas Isimat-Mirin,Toulouse
7969,Sebastiano Esposito,Inter
7970,Marco Calderoni,Lecce
7971,Jacopo Petriccione,Crotone
7972,Andrea La Mantia,Empoli
7973,Marco Mancosu,Lecce
7974,Romario Benzar,Lecce
7977,Evgen Shakhov,Lecce
7978,Edgaras Dubickas,Lecce
7979,Brayan Vera,Lecce
7980,Adil Aouchiche,Lorient
7981,Nianzou Kouassi,Sevilla
7982,Andrey Klimovich,FC Orenburg
7983,Daniel N'Lundulu,Southampton
7985,Danila Vedernikov,FC Rostov
7986,Lucas Ribeiro,Hoffenheim
7988,Billy Gilmour,Brighton
7990,Christoph Zimmermann,Norwich
7991,Aaron Connolly,Brighton
7992,Andrey Chasovskikh,FC Tambov
7993,Ernesto Torregrossa,Sampdoria
7994,Ales Mateju,Venezia
7995,Akaki Gogia,Union Berlin
7996,Michael Parensen,Union Berlin
7997,Julian Ryerson,Borussia Dortmund
7998,Ngonda Muzinga,Dijon
7999,Hirving Lozano,Napoli
8000,Ilia Gruev,Werder Bremen
8001,Takefusa Kubo,Real Sociedad
8002,Rodrigo Riquelme,Girona
8003,Dario Maresic,Reims
8004,Dereck Kutesa,Reims
8006,Evann Guessand,Nantes
8007,Yildirim Mert Cetin,Lecce
8008,Mauro Vigorito,Lecce
8009,Antonino Gallo,Lecce
8010,Kevin Agudelo,Spezia
8012,Yordan Osorio,Parma Calcio 1913
8013,Aurélien Chedjou,Amiens
8014,Abdón Prats,Mallorca
8015,Rodrygo,Real Madrid
8016,Matthew Longstaff,Newcastle United
8017,Alex Kral,Schalke 04
8020,Steven Alzate,Brighton
8021,Adam Idah,Norwich
8022,Michael McGovern,Norwich
8023,Mounir Chouiar,Dijon
8024,Antoine Valerio,Nimes
8025,Kasper Dolberg,Hoffenheim
8026,Raphinha,Barcelona
8027,Peter Ankersen,Genoa
8028,Uros Radakovic,Arsenal Tula
8029,Lisandro Magallán,Elche
8030,Sebastian Walukiewicz,Empoli
8031,Lucas Santos,CSKA Moscow
8033,Vitali Lystsov,Khimki
8034,Georgios Kyriakopoulos,Sassuolo
8035,Samuel Di Carmine,Cremonese
8036,Luigi Vitale,Verona
8037,Marley Aké,Juventus
8038,Denis Popov,FC Rostov
8040,Marvelous Nakamba,Aston Villa
8041,Ismael Gutiérrez,Real Betis
8042,Raul García,Real Betis
8044,Joshua Zirkzee,Bologna
8045,Eric Garcia,Barcelona
8046,Kieron Freeman,Sheffield United
8047,Evgeny Cherkes,FC Rostov
8048,Luc Ihorst,Werder Bremen
8049,Jean-Kevin Duverne,Brest
8050,Hichem Boudaoui,Nice
8051,Ismail Köybasi,Granada
8052,Filip Rogic,FC Orenburg
8053,Nana Ampomah,Fortuna Duesseldorf
8056,Arnaud Kalimuendo Muinga,Rennes
8057,Stefan Bajic,Saint-Etienne
8058,Thierry Correia,Valencia
8059,Biagio Meccariello,Lecce
8061,Leon Clarke,Sheffield United
8063,Georgi Tunjov,SPAL 2013
8065,Iago,Augsburg
8066,Arnaut Danjuma Groeneveld,Villarreal
8067,Reece James,Chelsea
8069,Maksim Mukhin,CSKA Moscow
8070,Mateu Morey,Borussia Dortmund
8071,Jhonder Cádiz,Dijon
8072,Nikolay Poyarkov,FC Rostov
8073,Aridai Cabrera,Mallorca
8075,Brandon Williams,Norwich
8078,Sebastian Schonlau,Paderborn
8080,Akin Famewo,Norwich
8082,David Martin,West Ham
8083,Noah Katterbach,FC Cologne
8086,Víctor Gómez,Espanyol
8087,Conor Noß,Borussia M.Gladbach
8089,Kieran Tierney,Arsenal
8090,Lloyd Kelly,Bournemouth
8091,Ronald Araújo,Barcelona
8092,Tom Krauß,Schalke 04
8094,Mathis Cherki,Lyon
8098,Wesley Moustache,Nantes
8101,Stefano Turati,Sassuolo
8102,Stefano Piccinini,Sassuolo
8103,Modibo Sagnan,Real Sociedad
8105,Gonzalo Maroni,Sampdoria
8106,Nikita Koldunov,PFC Sochi
8107,Jorge De Frutos,Levante
8108,Daniel Cárdenas,Levante
8109,Niels Nkounkou,Everton
8110,Pedro,Fiorentina
8111,Lucas,Verona
8113,Marco Olivieri,Juventus
8114,Tobias Raschl,Greuther Fuerth
8116,Ayman Azhil,Bayer Leverkusen
8117,Nick Woltemade,Werder Bremen
8118,Bastian Badu,Montpellier
8119,Boubacar Traore,Wolverhampton Wanderers
8120,Sinan Gümüs,Genoa
8121,Emanuele Ndoj,Brescia
8122,Sergio Carreira,Celta Vigo
8124,Andri Fannar Baldursson,Bologna
8127,Amad Diallo Traore,Manchester United
8129,Riccardo Calafiori,Roma
8130,Ebrima Darboe,Roma
8131,Iñigo Pérez,Osasuna
8132,Andrea Adorante,Parma Calcio 1913
8133,Lorenzo Andrenacci,Brescia
8135,Esteban Burgos,Eibar
8137,Maximilian Beier,Hoffenheim
8140,Munas Dabbur,Hoffenheim
8141,Clement Vidal,Ajaccio
8142,Edgar González,Real Betis
8143,German Onugkha,Rubin Kazan
8144,Denilho Cleonise,Genoa
8145,Troy Parrott,Tottenham
8146,Ismail Jakobs,Monaco
8148,Timo Becker,Schalke 04
8149,Vicente Esquerdo,Valencia
8150,Anthony Gordon,Everton
8151,Hianga'a M'Bock,Brest
8154,Edoardo Vergani,Salernitana
8155,Ahmad Toure Ngouyamsa Nounchili,Dijon
8156,Jacopo Da Riva,Atalanta
8158,Scott Carson,Manchester City
8159,Florent Poulolo,Getafe
8161,Ebrima Colley,Spezia
8163,Daniel Maldini,Spezia
8165,Lucien Agoume,Troyes
8166,Mehdi Zerkane,Bordeaux
8168,Edmilson Indjai Correia,Saint-Etienne
8170,Marco Ballarini,Udinese
8171,Hannes Wolf,Borussia M.Gladbach
8175,Zinédine Ould Khaled,Angers
8176,Jason Mbock,Angers
8177,Jack Lahne,Amiens
8179,Luke Cundle,Wolverhampton Wanderers
8180,Owen Otasowie,Wolverhampton Wanderers
8182,Lucas Da Cunha,Clermont Foot
8183,Pablo Martínez,Levante
8184,Eliseo,Levante
8186,Nelson Sissoko,Saint-Etienne
8187,Georges Mikautadze,Metz
8189,Lucas Valls,Nimes
8190,Melvin Bard,Nice
8191,Giovanni Reyna,Borussia Dortmund
8192,Melayro Bogarde,Hoffenheim
8195,Gonzalo Pereira,Levante
8197,Ilario Monterisi,Lecce
8199,Mattia Viviani,Brescia
8200,Logan Costa,Toulouse
8203,Mario Rodríguez,Granada
8204,Neco Williams,Nottingham Forest
8205,Jan Thielmann,FC Cologne
8206,Yannik Keitel,Freiburg
8207,Oliver Batista Meier,Bayern Munich
8208,Mihai-Alexandru Dobre,Dijon
8209,Miguel Ángel Atienza,Eibar
8210,Sergio Cubero,Eibar
8211,Amine Adli,Bayer Leverkusen
8212,Juan Hernández,Celta Vigo
8213,Paulo Otávio,Wolfsburg
8214,Tyrick Mitchell,Crystal Palace
8215,Pepe Sanchez,Granada
8216,Brandon Pierrick,Crystal Palace
8218,Bridge Ndilu,Nantes
8219,Lenny Lacroix,Metz
8221,Brian Oddei,Sassuolo
8222,Japhet Tanganga,Tottenham
8224,William Smallbone,Southampton
8226,Tariq Lamptey,Brighton
8227,Oskar Buur,Wolverhampton Wanderers
8228,Nathaniel Phillips,Liverpool
8230,German Valera,Real Sociedad
8232,Andrea Carboni,Monza
8235,Jeremy Ngakia,Watford
8238,Filip Benkovic,Udinese
8239,Takumi Minamino,Monaco
8240,Ruben Gabrielsen,Toulouse
8243,Moise Sakava,Reims
8244,Dylan Bronn,Salernitana
8245,Lorenzo Pirola,Salernitana
8248,Maxence Rivera,Saint-Etienne
8249,Renaud Emond,Nantes
8252,Nicolás Domínguez,Bologna
8253,Lovre Kalinic,Toulouse
8254,Indiana Vassilev,Aston Villa
8257,Gedson Fernandes,Tottenham
8259,Djavan Anderson,Lazio
8260,Erling Haaland,Manchester City
8263,Javi Martínez,Osasuna
8266,Óscar Clemente,Atletico Madrid
8267,Guido Rodríguez,Real Betis
8269,Birkir Bjarnason,Brescia
8270,Simon Skrabb,Brescia
8271,Fernando Niño,Villarreal
8272,João Pedro,Watford
8274,Samúel Kári Fridjónsson,Paderborn
8276,Yun Il-Lok,Montpellier
8277,Thibaut Vargas,Montpellier
8278,Papa Ndiaga Yade,Troyes
8283,Batista Mendy,Angers
8284,Julen Lobete,Real Sociedad
8285,Sander Berge,Sheffield United
8286,Jack Robinson,Sheffield United
8287,Mbwana Samatta,Aston Villa
8288,Tomas Soucek,West Ham
8289,Gastón Pereiro,Cagliari
8291,Daniel Podence,Wolverhampton Wanderers
8292,Dani Olmo,RasenBallsport Leipzig
8293,Adil Taoui,Toulouse
8294,El Bilal Touré,Almeria
8296,Christian Dalle Mura,Fiorentina
8297,Alexis Saelemaekers,AC Milan
8298,Lennart Czyborra,Arminia Bielefeld
8299,Toni Leistner,FC Cologne
8300,Steven Bergwijn,Tottenham
8301,Antony Evans,Paderborn
8303,Marin Pongracic,Lecce
8306,Sofian Chakla,Getafe
8307,Ljubomir Fejsa,Alaves
8309,Kristoffer Askildsen,Lecce
8310,Mitchel Bakker,Bayer Leverkusen
8311,Janis Antiste,Sassuolo
8312,Kaj Sierhuis,Reims
8313,Pierre Kalulu Kyatengwa,AC Milan
8314,Yvann Maçon,Saint-Etienne
8316,Roger Assalé,Dijon
8317,Edmond Tapsoba,Bayer Leverkusen
8318,Moussa Koné,Nimes
8319,Ricard Sánchez,Atletico Madrid
8320,Leonardo Koutris,Mallorca
8323,Josh Brownhill,Burnley
8325,Exequiel Palacios,Bayer Leverkusen
8327,Bruno Guimarães,Newcastle United
8328,Azz-Eddine Ounahi,Angers
8329,Unai Vencedor,Athletic Club
8330,Jean Onana,Lens
8331,Dion Ruffo Luci,Bologna
8332,Federico Bonini,Bologna
8333,Daouda Peeters,Juventus
8334,Hugo Guillamón,Valencia
8335,Mamoudou Karamoko,Wolfsburg
8337,Luca Horn,Wolfsburg
8340,Islambek Kuat,Khimki
8341,Lazar Samardzic,Udinese
8342,Ilia Shkurin,CSKA Moscow
8344,Nikolai Zolotov,Ural
8345,Dmitri Markitesov,Spartak Moscow
8346,Daniil Shamkin,Zenit St. Petersburg
8347,Maksim Nenakhov,Lokomotiv Moscow
8348,Miroslav Bogosavac,FK Akhmat
8351,Ki-Jana Hoever,Wolverhampton Wanderers
8353,Antoñin,Granada
8354,Oleksandr Kaplienko,FC Tambov
8355,Nikita Chagrov,FC Tambov
8356,Evgeni Shlyakov,Fakel
8357,Artem Fedchuk,FC Tambov
8358,Pablo Santos,Rubin Kazan
8359,Oliver Abildgaard,Verona
8360,Darko Jevtic,Rubin Kazan
8361,Denis Makarov,Dinamo Moscow
8362,Ilya Samoshnikov,Rubin Kazan
8364,Maksim Kutovoi,FC Krasnodar
8365,Oston Urunov,Ural
8366,João Virgínia,Everton
8368,Kirill Zaika,PFC Sochi
8369,Yuri Kovalev,FC Orenburg
8370,Roman Minaev,FC Tambov
8371,Alexis Trouillet,Nice
8372,Lucas Gourna Douath,Saint-Etienne
8374,Valeri Gromyko,Arsenal Tula
8376,Igor Shkolnik,Dinamo Moscow
8378,Malick Thiaw,AC Milan
8379,Alexis Mac Allister,Brighton
8380,Pablo Marí,Monza
8381,Safaa Hadi,Krylya Sovetov Samara
8383,Faustino Anjorin,Lokomotiv Moscow
8384,Armando Broja,Chelsea
8385,Nikita Karmaev,FK Akhmat
8386,Aleksandr Gapechkin,FC Rostov
8387,Andrea Papetti,Brescia
8388,Jaume Cuellar,SPAL 2013
8390,Rafa Soares,Eibar
8391,Andrey Bokovoy,PFC Sochi
8393,Omar Marmoush,Wolfsburg
8394,Ilay Elmkies,Hoffenheim
8396,Jessic Ngankam,Hertha Berlin
8397,Florian Wirtz,Bayer Leverkusen
8398,Márton Dárdai,Hertha Berlin
8401,Luca Netz,Borussia M.Gladbach
8403,Jan-Luca Rumpf,Paderborn
8405,Immanuel Pherai,Borussia Dortmund
8406,Can Bozdogan,Schalke 04
8407,Tim Lemperle,FC Cologne
8409,Juanlu Sanchez,Sevilla
8410,Rodrigo Sánchez,Real Betis
8412,José Luis Rodríguez,Alaves
8413,Javier López,Alaves
8414,Mahmoud Abdallahi,Alaves
8415,Jacobo González,Celta Vigo
8417,Álex Baena,Villarreal
8418,Jamal Musiala,Bayern Munich
8419,Matheus Fernandes,Real Valladolid
8420,Monchu,Real Valladolid
8421,Jonas Hofmann,Schalke 04
8422,Javi Hernández,Girona
8423,Jon Pacheco Dozagarat,Real Sociedad
8424,Aimar Oroz,Osasuna
8425,Giorgi Kochorashvili,Levante
8429,Luka Romero,Lazio
8430,Chris Richards,Crystal Palace
8433,José Manuel Fontán,Celta Vigo
8436,Dmitri Molchanov,Krylya Sovetov Samara
8437,Vladislav Tyurin,Krylya Sovetov Samara
8438,Vadim Milyutin,PFC Sochi
8439,Krill Girnyk,FC Rostov
8440,Timofey Kalistratov,FC Rostov
8441,Vilyam Rogava,FC Rostov
8442,Vladimir Abramov,FC Rostov
8443,Roman Romanov,FC Rostov
8444,Pavel Gorelov,FC Rostov
8445,Nikita Kupriyanov,FC Rostov
8446,Tamaz Topuriya,FC Rostov
8447,Danil Khromov,FC Rostov
8448,Nikita Kolotievskiy,FC Rostov
8449,Aleksey Kornieko,FC Rostov
8450,Sergey Kochkanyan,FC Rostov
8451,Ivan Komarov,FC Rostov
8452,Nikita Kashtan,FC Rostov
8453,Maxim Stavcev,FC Rostov
8455,Josh Martin,Norwich
8456,Nathan Tella,Southampton
8458,Harvey White,Tottenham
8461,Nicolás Melamed,Espanyol
8463,Nikita Bakaliuk,Spartak Moscow
8464,Ilya Golosov,Spartak Moscow
8465,Konstantin Shiltsov,Nizhny Novgorod
8467,Christian Celesia,Torino
8470,Kike Pérez,Real Valladolid
8471,Vladimir Kabakhidze,FC Tambov
8472,Richairo Zivkovic,Sheffield United
8475,Bosko Sutalo,Verona
8476,Jarrad Branthwaite,Everton
8478,Lorenzo Colombo,Lecce
8479,Andrea Ghezzi,Brescia
8480,Max Thompson,Burnley
8481,Jimmy Dunne,Burnley
8482,Bailey Peacock-Farrell,Burnley
8487,Martin Palumbo,Juventus
8489,Jorge Cuenca,Villarreal
8491,Luca Falbo,Lazio
8492,Felice D'Amico,Sampdoria
8493,Jake Vokins,Southampton
8496,Tommy Doyle,Manchester City
8497,Cole Palmer,Manchester City
8499,Daniel Villahermosa,Espanyol
8500,Víctor García,Real Valladolid
8502,Dennis Borkowski,RasenBallsport Leipzig
8503,Mikhail Ageev,Ural
8504,Vladislav Karapuzov,FK Akhmat
8507,Manuel Garrido,Leganes
8509,Joan Monterde,Levante
8511,Alexandre Jankewitz,Southampton
8512,Filippo Terracciano,Verona
8513,Miguel Gutiérrez,Girona
8515,Artur Chyorny,Khimki
8517,Maxim Danilin,Torpedo Moscow
8518,Jordan Thomas,Norwich
8519,Stanislav Agkatsev,FC Krasnodar
8520,Ilya Vorotnikov,FC Krasnodar
8522,Matteo Lovato,Salernitana
8525,Álex Blesa,Levante
8531,Adrià Guerrero,Valencia
8532,Daniil Krivoruchko,FC Orenburg
8533,Danil Khoroshkov,FC Orenburg
8540,Giacomo Manzari,Sassuolo
8542,Unai Dufur,Osasuna
8544,Lewis Bate,Leeds
8546,Anatoliy Nemchenko,PFC Sochi
8549,Ferrán Jutglà,Barcelona
8553,Federico Marigosu,Cagliari
8554,Rafael Obrador,Mallorca
8556,Daniil Odoevskiy,Zenit St. Petersburg
8559,Nikita Belousov,FC Ufa
8560,Magomedemin Rabadanov,FC Ufa
8562,Luke Thomas,Leicester
8563,George Hirst,Leicester
8566,Joel Mumbongo,Burnley
8568,Márk Kosznovszky,Parma Calcio 1913
8569,Botond Balogh,Parma Calcio 1913
8576,Koba Koindredi,Valencia
8582,Ellis Simms,Everton
8584,Raul Moro,Lazio
8586,Nikita Iosifov,Villarreal
8587,Aleksandr Silyanov,FC Rostov
8589,Flavio Junior Bianchi,Genoa
8591,Krisztofer Horváth,SPAL 2013
8592,Jakub Iskra,SPAL 2013
8597,Dmitri Tikhiy,Khimki
8598,Kirill Bozhenov,Khimki
8599,Ilya Kukharchuk,Torpedo Moscow
8600,Maksim Martusevich,Khimki
8601,Artem Polyarus,FK Akhmat
8602,Kamran Aliev,Khimki
8603,Andrei Murnin,Khimki
8605,Gela Zaseev,Khimki
8607,Adolfo Gaich,Verona
8608,Vitaliy Balashov,FC Tambov
8609,Aleksandr Golovnya,FC Tambov
8610,Kento Hashimoto,FC Rostov
8611,Konstantin Kovalev,FC Rostov
8612,David Karaev,Torpedo Moscow
8613,Sergey Slepov,Dinamo Moscow
8614,Anton Piskunov,FC Rotor Volgograd
8615,Azat Bayryev,FC Rotor Volgograd
8616,Oleg Kozhemyakin,Torpedo Moscow
8617,Mukhammad Sultanov,Torpedo Moscow
8618,Oleg Aleinik,FC Rotor Volgograd
8619,Oleg Nikolaev,FC Rotor Volgograd
8620,Armen Manucharyan,FC Rotor Volgograd
8621,Kirill Kosarev,Nizhny Novgorod
8622,Vitali Lisakovich,Rubin Kazan
8623,David Tosevski,FC Rostov
8624,Marat Bystrov,FK Akhmat
8625,Patricio Matricardi,FC Rotor Volgograd
8626,Nikola Moro,Bologna
8627,Aleksandr Smirnov,FC Rostov
8629,Aurelien Scheidler,Dijon
8632,Enzo Ebosse,Udinese
8633,Waniss Taibi,Angers
8634,Hwang In-Beom,Rubin Kazan
8635,Sven Botman,Newcastle United
8636,Jonathan Christian David,Lille
8637,Burak Yilmaz,Lille
8638,Lucas Chevalier,Lille
8639,Brandon Soppy,Atalanta
8640,Adrien Truffert,Rennes
8641,Radoslaw Majecki,Monaco
8642,Strahinja Pavlovic,Monaco
8643,Chrislain Matsima,Monaco
8644,Eliot Matazo,Monaco
8645,Enzo Millot,VfB Stuttgart
8646,Wout Faes,Leicester
8647,Thibault De Smet,Reims
8648,Fraser Hornby,Reims
8649,Houboulang Mendes,Almeria
8650,Julien Laporte,Lorient
8651,Enzo Le Fée,Lorient
8652,Stéphane Diarra,Lorient
8653,Adrian Grbic,Lorient
8654,Franklin Wadja,Lorient
8655,Mehdi Chahiri,Strasbourg
8656,Birger Meling,Rennes
8657,Jeremy Le Douaron,Brest
8658,Heriberto Tavares,Brest
8660,Jordan Lotomba,Nice
8661,Robson Bambu,Nice
8662,Dan Ndoye,Nice
8663,Flavius Daniliuc,Salernitana
8664,Facundo Medina,Lens
8665,Loic Bade,Sevilla
8666,Cheick Oumar Doucoure,Crystal Palace
8667,Ismael Boura,Lens
8668,Tony Mauricio,Lens
8669,Simon Banza,Lens
8671,Manuel Perez,Lens
8672,Wuilker Fariñez,Lens
8673,Danil Kazantsev,Khimki
8675,Bruno Fuchs,CSKA Moscow
8676,Aníbal Chalá,Dijon
8677,Lilian Brassier,Brest
8678,Jonas Omlin,Borussia M.Gladbach
8679,Samy Benchama,Montpellier
8681,Josip Condric,FC Rotor Volgograd
8682,Salim Ben Seghir,Marseille
8684,Fodé Doucouré,Reims
8685,Mohamed Ali-Cho,Real Sociedad
8686,Cheick Tidiane Sabaly,Metz
8687,Kiki Kouyate,Montpellier
8688,Warren Tchimbembé,Metz
8689,Yvan Neyou,Saint-Etienne
8690,Jean-Phillipe Krasso,Saint-Etienne
8691,Saidou Sow,Saint-Etienne
8692,Jerome Hergault,Lorient
8694,Chidera Ejuke,Hertha Berlin
8696,Pape Alassane Gueye,Sevilla
8697,Jonathan Clauss,Marseille
8698,Kays Ruiz-Atil,Auxerre
8699,Bandiougou Fadiga,Paris Saint Germain
8700,Xavi Simons,Paris Saint Germain
8701,Timothee Pembele,Paris Saint Germain
8702,Tinotenda Kadewere,Mallorca
8703,Sinaly Diomande,Lyon
8704,Marek Rodák,Fulham
8705,Mikalay Signevich,Khimki
8706,Eberechi Eze,Crystal Palace
8707,Damian Kadzior,Eibar
8708,Unai Arietaleanizbeaskoa,Eibar
8709,Eñaut Mendía,Eibar
8710,Renato Tapia,Celta Vigo
8711,Miguel Baeza,Celta Vigo
8712,Miguel Rodriguez,Celta Vigo
8713,Gabriel Veiga,Celta Vigo
8714,Danil Prutsev,Spartak Moscow
8715,Illan Meslier,Leeds
8716,Luke Ayling,Leeds
8717,Pascal Struijk,Leeds
8718,Stuart Dallas,Leeds
8719,Kalvin Phillips,Manchester City
8720,Jack Harrison,Leeds
8721,Jamie Shackleton,Leeds
8722,Ezgjan Alioski,Leeds
8723,Ian Poveda-Ocampo,Leeds
8725,Luis Milla,Getafe
8726,Alberto Soro,Granada
8727,Jon Morcillo,Athletic Club
8728,Oier Zarraga,Athletic Club
8730,David Gil,Cadiz
8731,Isaac Carcelén,Cadiz
8732,Marcos Mauro,Cadiz
8733,Alfonso Espino,Cadiz
8734,Sergio González,Cadiz
8735,Salvi Sánchez,Rayo Vallecano
8736,Jorge Pombo,Cadiz
8737,Jens Jonsson,Cadiz
8738,Filip Malbasic,Cadiz
8739,Alberto Cifuentes,Cadiz
8740,Marc Baró,Cadiz
8741,Fali,Cadiz
8744,Juan Cruz,Osasuna
8746,Aïmen Moueffek,Saint-Etienne
8749,Lamine Gueye,Metz
8750,Rodrigo Battaglia,Mallorca
8751,Sergi García,Alaves
8753,Fran Delgado,Real Betis
8755,Wilitty Younoussa,Dijon
8756,Dara O'Shea,West Bromwich Albion
8757,Romaine Sawyers,West Bromwich Albion
8758,Kyle Edwards,West Bromwich Albion
8759,David Pereira Da Costa,Lens
8760,Arsen Zakharyan,Dinamo Moscow
8761,Shon Weissman,Real Valladolid
8762,Luis Pérez,Real Valladolid
8763,Kuki Zalazar,Real Valladolid
8764,Oriol Rey,Real Valladolid
8765,Roberto Navarro,Real Sociedad
8767,Kelechi Nwakali,SD Huesca
8769,Dani Escriche,SD Huesca
8771,Yunus Musah,Valencia
8772,Guillem Molina,Valencia
